time (h);250uM Y;time (h);200uM Y;time (h);110uM Y;time (h);100uM Y;time (h);90uM Y
5,333,333,333;0.69135660805;5,333,333,333;0.0949901999216;15.75;0.308742774566;15.75;0.117782834318;15.75;0.0232558139535
5,416,666,667;0.266230509711;5,333,333,333;0.088205441931;1,583,333,333;0.30731374438;1,583,333,333;0.139358619674;1,583,333,333;0.0218275305821
5,416,666,667;0.52844399811;5,333,333,333;0.0400408762754;1,591,666,667;0.319637122672;1,591,666,667;0.128979979374;1,591,666,667;0.0220795805888
5,416,666,667;0.789910783442;5,416,666,667;0.106985495884;16.0;0.33186416185;16.0;0.134251149999;16.0;0.0239783573061
5.5;0.30126743868;5,416,666,667;0.100260000278;1,608,333,333;0.335244059088;1,608,333,333;0.159182804852;1,608,333,333;0.0236927006318
5.5;0.554591505198;5,416,666,667;0.0478042601472;1,616,666,667;0.3454238921;1,616,666,667;0.169381374106;1,616,666,667;0.0232894206211
5.5;0.830646318024;5.5;0.102610740886;16.25;0.348868015414;16.25;0.172704503413;16.25;0.0229197472779
5,583,333,333;0.344146074587;5.5;0.120392642131;1,633,333,333;0.363543673732;1,633,333,333;0.161048995695;1,633,333,333;0.0263140207017
5,583,333,333;0.591446124764;5.5;0.0604945563059;1,641,666,667;0.357899807322;1,641,666,667;0.181282433251;1,641,666,667;0.0238103239683
5,583,333,333;0.868140222037;5,583,333,333;0.106562132497;16.5;0.380812459859;16.5;0.179006990031;16.5;0.0249025406641
5,666,666,667;0.392153733929;5,583,333,333;0.143278228105;1,658,333,333;0.390205523443;1,658,333,333;0.183688837232;1,658,333,333;0.0251041806694
5,666,666,667;0.621440808129;5,583,333,333;0.0681608007398;1,666,666,667;0.409489402697;1,666,666,667;0.202972809272;1,666,666,667;0.0260451673612
5,666,666,667;0.918464385094;5,666,666,667;0.115123480988;16.75;0.40213551702;16.75;0.211485258729;16.75;0.0272045973921
5.75;0.433311297529;5,666,666,667;0.107114553064;1,683,333,333;0.406567116249;1,683,333,333;0.223124396353;1,683,333,333;0.0305652641484
5.75;0.655747873346;5,666,666,667;0.0748051382877;1,691,666,667;0.443697816313;1,691,666,667;0.238004812808;1,691,666,667;0.03075010082
5.75;0.974468573396;5.75;0.115421403371;17.0;0.454447655748;17.0;0.205428323539;17.0;0.0275070574002
5,833,333,333;0.460768669645;5.75;0.113385148006;1,708,333,333;0.451453114965;1,708,333,333;0.237235418338;1,708,333,333;0.0301283774701
5,833,333,333;0.695615252836;5.75;0.0855876158873;1,716,666,667;0.447832369942;1,716,666,667;0.24429092933;1,716,666,667;0.0296074741229
5,833,333,333;0.999153733613;5,833,333,333;0.110074480596;17.25;0.464659601798;17.25;0.247450357687;17.25;0.0338755209033
5,916,666,667;0.484544542719;5,833,333,333;0.141985178594;1,733,333,333;0.468713872832;1,733,333,333;0.259940740256;1,733,333,333;0.0351525742707
5,916,666,667;0.741175862476;5,833,333,333;0.103247565686;1,741,666,667;0.473514771997;1,741,666,667;0.276769198029;1,741,666,667;0.0364296276381
5,916,666,667;0.999153733613;5,916,666,667;0.123010584085;17.5;0.499229287091;17.5;0.285903711101;17.5;0.0366312676435
6.0;0.549272818455;5,916,666,667;0.14722689543;1,758,333,333;0.508903339756;1,758,333,333;0.285674529769;1,758,333,333;0.0410001344267
6.0;0.760012996219;5,916,666,667;0.12486691897;1,766,666,667;0.509955041747;1,766,666,667;0.282285920081;1,766,666,667;0.0422603844603
6.0;109,004,130,927;6.0;0.124233633869;17.75;0.516947655748;17.75;0.286836806522;17.75;0.0411513644307
6,083,333,333;0.576274277378;6.0;0.133378752277;1,783,333,333;0.550345215157;1,783,333,333;0.313454581171;1,783,333,333;0.0478390912757
6,083,333,333;0.812234168242;6.0;0.136745129429;1,791,666,667;0.52575465639;1,791,666,667;0.32885884067;1,791,666,667;0.0477214679392
6,083,333,333;109,004,130,927;6,083,333,333;0.118823990592;18.0;0.578403982017;18.0;0.331625386743;18.0;0.0555182148138
6,166,666,667;0.662419075408;6,083,333,333;0.130820460771;1,808,333,333;0.538166345536;1,808,333,333;0.318381979799;1,808,333,333;0.0541403414437
6,166,666,667;0.843919836957;6,083,333,333;0.152726509741;1,816,666,667;0.572671804753;1,816,666,667;0.33923748097;1,816,666,667;0.0646928350585
6,166,666,667;105,459,852,549;6,166,666,667;0.127385339083;18.25;0.587780989082;18.25;0.340317907247;18.25;0.0596686382578
6.25;0.638141697821;6,166,666,667;0.150869680075;1,833,333,333;0.592557803468;1,833,333,333;0.36595347619;1,833,333,333;0.0634325850249
6.25;0.863687381853;6,166,666,667;0.172208795393;1,841,666,667;0.594227681439;1,841,666,667;0.359438178336;1,841,666,667;0.0662891517677
6.25;105,572,449,009;6.25;0.125817326539;18.5;0.603982016699;18.5;0.361386219654;18.5;0.0756654120177
6,333,333,333;0.661974560044;6.25;0.170765958038;1,858,333,333;0.58963551702;1,858,333,333;0.372894396516;1,858,333,333;0.0722039252588
6,333,333,333;0.845920959357;6.25;0.191220926166;1,866,666,667;0.605202312139;1,866,666,667;0.37415489384;1,866,666,667;0.0776818120715
6,333,333,333;105,572,449,009;6,333,333,333;0.116863974912;18.75;0.608831085421;18.75;0.390475878665;18.75;0.0782867320876
6,416,666,667;0.686787635634;6,333,333,333;0.157501772729;1,883,333,333;0.655290622993;1,883,333,333;0.387021788597;1,883,333,333;0.0838822422369
6,416,666,667;0.926179997637;6,333,333,333;0.199796395738;1,891,666,667;0.624373795761;1,891,666,667;0.402245977049;1,891,666,667;0.0922166957924
6,416,666,667;107,718,953,498;6,416,666,667;0.131760094081;19.0;0.644067116249;19.0;0.412804688395;19.0;0.0948212125286
6.5;0.724674022066;6,416,666,667;0.165746701333;1,908,333,333;0.68490687219;1,908,333,333;0.426571938383;1,908,333,333;0.101324102702
6.5;0.945762937146;6,416,666,667;0.236433506112;1,916,666,667;0.671531791908;1,916,666,667;0.442238119403;1,916,666,667;0.106331496169
6.5;10,793,410,597;6.5;0.136573892591;19.25;0.662411689146;19.25;0.427996136658;19.25;0.100164672671
6,583,333,333;0.750854837239;6.5;0.1752012569;1,933,333,333;0.687949582531;1,933,333,333;0.46404308609;1,933,333,333;0.107121252857
6,583,333,333;0.963078922495;6.5;0.249527902332;1,941,666,667;0.71219492614;1,941,666,667;0.449670142584;1,941,666,667;0.113573733029
6,583,333,333;10,474,052,612;6,583,333,333;0.142689141513;19.5;0.718312459859;19.5;0.451830995138;19.5;0.126461890039
6,666,666,667;0.795112610559;6,583,333,333;0.20156278242;1,958,333,333;0.731799935774;1,958,333,333;0.474290765629;1,958,333,333;0.123874176637
6,666,666,667;0.962067284972;6,583,333,333;0.280962224415;1,966,666,667;0.718272318561;1,966,666,667;0.478792541785;1,966,666,667;0.144760720527
6,666,666,667;104,858,859,979;6,666,666,667;0.149400235202;19.75;0.753010597303;19.75;0.462913549528;19.75;0.147197203925
6.75;0.793288957782;6,666,666,667;0.207054766903;1,983,333,333;0.715887925498;1,983,333,333;0.499304270958;1,983,333,333;0.145079983869
6.75;0.967066398866;6,666,666,667;0.306708061019;1,991,666,667;0.772615606936;1,991,666,667;0.48694484915;1,991,666,667;0.153027960747
6.75;105,626,954,302;6.75;0.150168561348;20.0;0.793497109827;20.0;0.500695729042;20.0;0.16574808442
6,833,333,333;0.804663991976;6.75;0.221208792737;2,008,333,333;0.777657353886;2,008,333,333;0.517049454057;2,008,333,333;0.160001344267
6,833,333,333;0.971452622873;6.75;0.315015425743;2,016,666,667;0.813680154143;2,016,666,667;0.522729877061;2,016,666,667;0.167092351122
6,833,333,333;104,644,424,682;6,833,333,333;0.161160329283;20.25;0.754937379576;20.25;0.534778267062;20.25;0.183038714881
6,916,666,667;0.812038387891;6,833,333,333;0.26157140275;2,033,333,333;0.778259473346;2,033,333,333;0.491151963593;2,033,333,333;0.174754671327
6,916,666,667;0.977869506144;6,833,333,333;0.342358234704;2,041,666,667;0.8188985228;2,041,666,667;0.546859397253;2,041,666,667;0.176552628041
6,916,666,667;106,146,906,107;6,916,666,667;0.162932183457;20.5;0.819580924855;20.5;0.529065103868;20.5;0.2012535287
7.0;0.828645025987;6,916,666,667;0.266701889521;2,058,333,333;0.804487797046;2,058,333,333;0.556337682322;2,058,333,333;0.192902271811
7.0;0.975299799149;6,916,666,667;0.359447004608;2,066,666,667;0.850939306358;2,066,666,667;0.545517049454;2,066,666,667;0.1987666353
7.0;104,257,867,409;7.0;0.171336730694;20.75;0.863599871548;20.75;0.563082161507;20.75;0.227937222745
7,083,333,333;0.846733381964;7.0;0.299723315212;2,083,333,333;0.860589274245;2,083,333,333;0.559988213532;2,083,333,333;0.222812205942
7,083,333,333;0.985231568998;7.0;0.376889362066;2,091,666,667;0.85578837508;2,091,666,667;0.58865225007;2,091,666,667;0.228424519425
7,083,333,333;105,971,198,256;7,083,333,333;0.184084672677;21.0;0.867092164419;21.0;0.592842994418;21.0;0.227769189407
7,166,666,667;0.854119175709;7,083,333,333;0.349540480792;2,108,333,333;0.867092164419;2,108,333,333;0.611423052368;2,108,333,333;0.246521709907
7,166,666,667;0.984219931474;7,083,333,333;0.400808977238;2,116,666,667;0.864137764933;2,116,666,667;0.620966817817;2,116,666,667;0.257729533539
7,166,666,667;105,459,852,549;7,166,666,667;0.195782046256;21.25;0.846355170199;21.25;0.596411675152;21.25;0.26275373034
7.25;0.875718063281;7,166,666,667;0.376054947652;2,133,333,333;0.858469813744;2,133,333,333;0.628447951283;2,133,333,333;0.286866514316
7.25;0.981834829868;7,166,666,667;0.407589309999;2,141,666,667;0.904327231856;2,141,666,667;0.630281401935;2,141,666,667;0.281035757494
7.25;105,572,449,009;7.25;0.213422187377;21.5;0.920351637765;21.5;0.641134774993;21.5;0.292159564458
7,333,333,333;0.917171970457;7.25;0.396924488689;2,158,333,333;0.920351637765;2,158,333,333;0.642820894789;2,158,333,333;0.272970157279
7,333,333,333;0.993605269376;7.25;0.427125993736;2,166,666,667;0.847302504817;2,166,666,667;0.632704176011;2,166,666,667;0.296898104584
7,333,333,333;105,572,449,009;7,333,333,333;0.23005880047;21.75;0.903612716763;21.75;0.636763959599;21.75;0.316154725097
7,416,666,667;0.897601896599;7,333,333,333;0.424161950975;2,183,333,333;0.961014771997;2,183,333,333;0.673924075499;2,183,333,333;0.323783438634
7,416,666,667;0.992637937146;7,333,333,333;0.44185621809;2,191,666,667;0.961014771997;2,191,666,667;0.650924091869;2,191,666,667;0.332621992203
7,416,666,667;107,718,953,498;7,416,666,667;0.242195217562;22.0;0.961014771997;22.0;0.683385990473;22.0;0.331412152171
7.5;0.906514999544;7,416,666,667;0.423077457837;2,208,333,333;0.961014771997;2,208,333,333;0.675970337388;2,208,333,333;0.340469149079
7.5;0.990068230151;7,416,666,667;0.453178790964;2,216,666,667;0.954953436095;2,216,666,667;0.69263509421;2,216,666,667;0.348467535959
7.5;10,793,410,597;7.5;0.271485691886;22.25;0.954953436095;22.25;0.689164634047;22.25;0.362128646323
7,583,333,333;0.959127382146;7.5;0.469974834198;2,233,333,333;0.961014771997;2,233,333,333;0.711820845679;2,233,333,333;0.343846619169
7,583,333,333;0.992615784499;7.5;0.493200239352;2,241,666,667;1.0;2,241,666,667;0.685399512171;2,241,666,667;0.377974190079
7,583,333,333;10,474,052,612;7,583,333,333;0.283606428851;22.5;1.0;22.5;0.717599489253;22.5;0.3662454631
7,666,666,667;0.947421810887;7,583,333,333;0.468987667366;2,258,333,333;1.0;2,258,333,333;0.705682060013;2,258,333,333;0.395768920554
7,666,666,667;0.991604146975;7,583,333,333;0.487434042322;2,266,666,667;1.0;2,266,666,667;0.744839327516;2,266,666,667;0.433626831563
7,666,666,667;104,858,859,979;7,666,666,667;0.315154841239;22.75;1.0;22.75;0.713097713098;22.75;0.39650826724
7.75;0.964689523115;7,666,666,667;0.492498922459;2,283,333,333;1.0;2,283,333,333;0.71496390394;2,283,333,333;0.40974929426
7.75;0.989219045369;7,666,666,667;0.51737630264;2,291,666,667;1.0;2,291,666,667;0.731432219621;2,291,666,667;0.441843661782
7.75;105,626,954,302;7.75;0.368796550372;23.0;1.0;23.0;0.759965295398;23.0;0.407296007528
7,833,333,333;0.948276648126;7.75;0.527021954034;2,308,333,333;1.0;2,308,333,333;0.749177402721;2,308,333,333;0.415647264417
7,833,333,333;0.986221053875;7.75;0.524156635401;;;2,316,666,667;0.735917625681;2,316,666,667;0.456378545503
7,833,333,333;104,644,424,682;7,833,333,333;0.377326538612;;;23.25;0.751207294514;23.25;0.434483801586
7,916,666,667;0.967254034832;7,833,333,333;0.556692574003;;;2,333,333,333;0.780591615237;2,333,333,333;0.459554375588
7,916,666,667;100,002,215,265;7,833,333,333;0.543693319138;;;2,341,666,667;0.758393766268;2,341,666,667;0.436399381637
7,916,666,667;106,146,906,107;7,916,666,667;0.39484123873;;;23.5;0.741794489826;23.5;0.520096787203
8.0;0.982219385429;7,916,666,667;0.564117180874;;;2,358,333,333;0.774632900617;2,358,333,333;0.49648810324
8.0;0.997452445652;7,916,666,667;0.558423543491;;;2,366,666,667;0.799695516231;2,366,666,667;0.506687726845
8.0;104,257,867,409;8.0;0.416589572717;;;23.75;0.772095535875;23.75;0.471535152574
8,083,333,333;0.989559587854;8.0;0.592161061135;;;2,383,333,333;0.780640725523;2,383,333,333;0.524364833983
8,083,333,333;1.0;8.0;0.608601891499;;;2,391,666,667;0.795373811122;2,391,666,667;0.553148944751
8,083,333,333;105,971,198,256;8,083,333,333;0.48158369267;;;24.0;0.7847332493;24.0;0.550813281355
8,166,666,667;102,942,919,668;8,083,333,333;0.624807085355;;;2,408,333,333;0.786795881284;2,408,333,333;0.581344938836
8,166,666,667;0.994875354442;8,083,333,333;0.609767564753;;;2,416,666,667;0.784078445496;2,416,666,667;0.576623202043
8,166,666,667;105,459,852,549;8,166,666,667;0.53031752254;;;24.25;0.79286918657;24.25;0.556139938164
8.25;0.991349047141;8,166,666,667;0.634748272458;;;2,433,333,333;0.834547448721;2,433,333,333;0.596921629251
8.25;0.992741316163;8,166,666,667;0.642857142857;;;2,441,666,667;0.843845662743;2,441,666,667;0.612363892996
8.25;105,572,449,009;8.25;0.533720109761;;;24.5;0.82551115622;24.5;0.604987229466
8,333,333,333;100,586,988,237;8.25;0.64538464747;;;2,458,333,333;0.833810794441;2,458,333,333;0.599341309316
8,333,333,333;0.989684250945;8.25;0.647457666633;;;2,466,666,667;0.839720398776;2,466,666,667;0.572657615271
8,333,333,333;105,459,852,549;8,333,333,333;0.563465307722;;;24.75;0.831175209128;24.75;0.662152170991
8,416,666,667;101,136,363,636;8,333,333,333;0.668548308608;;;2,483,333,333;0.858169495965;2,483,333,333;0.687474794999
8,416,666,667;0.985231568998;8,333,333,333;0.648623339887;;;2,491,666,667;0.879876242081;2,491,666,667;0.713318322355
8,416,666,667;105,572,449,009;8,416,666,667;0.585684045472;;;25.0;0.84040794277;25.0;0.642912353811
8.5;10,204,249,111;8,416,666,667;0.683328003559;;;2,508,333,333;0.858202236155;2,508,333,333;0.634275440247
8.5;0.984219931474;8,416,666,667;0.658399452911;;;2,516,666,667;0.863457036685;2,516,666,667;0.661480037639
8.5;105,572,449,009;8.5;0.615413563309;;;25.25;0.866501874376;25.25;0.726811399382
8,583,333,333;102,166,727,455;8.5;0.667547238018;;;2,533,333,333;0.818963118176;2,533,333,333;0.720073262535
8,583,333,333;0.981834829868;8.5;0.672799403175;;;2,541,666,667;0.79206705191;2,541,666,667;0.720829412555
8,583,333,333;107,718,953,498;8,583,333,333;0.648953351627;;;25.5;0.770687707696;25.5;0.698262535287
8,666,666,667;105,401,431,567;8,583,333,333;0.707367601463;;;2,558,333,333;0.895673383862;2,558,333,333;0.668419814491
8,666,666,667;0.993605269376;8,583,333,333;0.71843551107;;;2,566,666,667;0.888274100873;2,566,666,667;0.749176636645
8,666,666,667;10,793,410,597;8,666,666,667;0.696385731086;;;25.75;0.899962348781;25.75;0.783489044226
8.75;103,398,832,862;8,666,666,667;0.726443557694;;;2,583,333,333;0.861787286984;2,583,333,333;0.74813482995
8.75;0.992637937146;8,666,666,667;0.699116419673;;;2,591,666,667;0.865257747148;2,591,666,667;0.72813886275
8.75;10,474,052,612;8.75;0.708867110937;;;26.0;0.901844909719;26.0;0.787034547654
8,833,333,333;107,318,546,549;8.75;0.711858515357;;;2,608,333,333;0.88346129291;2,608,333,333;0.761795940315
8,833,333,333;0.990068230151;8.75;0.752702419161;;;2,616,666,667;0.923207883838;2,616,666,667;0.844283505848
8,833,333,333;104,858,859,979;8,833,333,333;0.718463347707;;;26.25;0.892055592843;26.25;0.759258636914
8,916,666,667;106,204,978,572;8,833,333,333;0.760591187798;;;2,633,333,333;0.883952395763;2,633,333,333;0.733011829547
8,916,666,667;0.992615784499;8,833,333,333;0.764024992035;;;2,641,666,667;0.904791526839;2,641,666,667;0.836940448985
8,916,666,667;105,626,954,302;8,916,666,667;0.718667189338;;;26.5;0.923273364218;26.5;0.789336604382
9.0;106,201,559,223;8,916,666,667;0.74892593468;;;2,658,333,333;0.909833516133;2,658,333,333;0.861943809652
9.0;0.991604146975;8,916,666,667;0.765190665289;;;2,666,666,667;0.921931016419;2,666,666,667;0.878192633418
9.0;104,644,424,682;9.0;0.759184633477;;;26.75;0.881971614255;26.75;0.828589192096
9,083,333,333;103,296,252,394;9.0;0.760090652503;;;2,683,333,333;0.922995072601;2,683,333,333;0.865455706412
9,083,333,333;0.989219045369;9.0;0.771796147061;;;2,691,666,667;0.921750945373;2,691,666,667;0.796293184568
9,083,333,333;106,146,906,107;9,083,333,333;0.788678949432;;;27.0;0.917969453403;27.0;0.871840973249
9,166,666,667;1,081,323,516;9,083,333,333;0.768766597611;;;2,708,333,333;0.96136657554;2,708,333,333;0.878343863423
9,166,666,667;0.986221053875;9,083,333,333;0.842902215556;;;2,716,666,667;0.894101854732;2,716,666,667;0.889215620379
9,166,666,667;104,257,867,409;9,166,666,667;0.789039592317;;;27.25;0.938595773241;27.25;0.867404893131
9.25;104,807,604,632;9,166,666,667;0.777567676543;;;2,733,333,333;0.906363055969;2,733,333,333;0.859473719586
9.25;100,002,215,265;9,166,666,667;0.813822553446;;;2,741,666,667;0.936844173065;2,741,666,667;0.867085629789
9.25;105,971,198,256;9.25;0.789729517836;;;27.5;0.857940314633;27.5;0.904674687458
9,333,333,333;107,231,923,042;9.25;0.789691753681;;;2,758,333,333;0.968684008054;2,758,333,333;0.991900793117
9,333,333,333;0.997452445652;9.25;0.828222503711;;;2,766,666,667;0.982074745854;2,766,666,667;0.972593762603
9,333,333,333;104,268,625,032;9,333,333,333;0.822328498628;;;27.75;0.999787188764;27.75;0.986086839629
9,416,666,667;108,444,652,138;9,333,333,333;0.777887462981;;;2,783,333,333;0.994728829374;2,783,333,333;105,729,936,819
9,416,666,667;1.0;9,333,333,333;0.873858611605;;;2,791,666,667;0.972809272022;2,791,666,667;0.958462158892
9,416,666,667;102,149,373,189;9,416,666,667;0.815758526068;;;28.0;102,203,414,802;28.0;1,025,020,164
9.5;10,816,654,509;9,416,666,667;0.799118501731;;;2,808,333,333;1.0;2,808,333,333;1.0
9.5;0.994875354442;9,416,666,667;0.854539520209;;;;;;
9.5;106,608,766,746;9.5;0.812402979224;;;;;;
9,583,333,333;108,490,243,458;9.5;0.781224364946;;;;;;
9,583,333,333;0.992741316163;9.5;0.869269744562;;;;;;
9,583,333,333;101,540,491,695;9,583,333,333;0.847306938456;;;;;;
9,666,666,667;110,325,294,064;9,583,333,333;0.80249711497;;;;;;
9,666,666,667;0.989684250945;9,583,333,333;0.849507697329;;;;;;
9,666,666,667;0.988804899739;9,666,666,667;0.885174441396;;;;;;
9.75;107,776,739,309;9,666,666,667;0.839119614032;;;;;;
9.75;0.985231568998;9,666,666,667;0.920613765824;;;;;;
9.75;102,361,656,961;9.75;0.867346138769;;;;;;
9,833,333,333;107,098,568,433;9.75;0.850812674666;;;;;;
9,833,333,333;0.984219931474;9.75;0.891534103714;;;;;;
9,833,333,333;103,368,570,527;9,833,333,333;0.905323402587;;;;;;
9,916,666,667;109,192,349,777;9,833,333,333;0.867121783018;;;;;;
9,916,666,667;0.981834829868;9,833,333,333;0.905934053978;;;;;;
9,916,666,667;10,488,539,545;9,916,666,667;0.908208545668;;;;;;
10.0;111,987,097,657;9,916,666,667;0.862477927784;;;;;;
10.0;0.993605269376;9,916,666,667;0.912714386739;;;;;;
10.0;100,623,224,992;10.0;0.888639749118;;;;;;
1,008,333,333;109,873,940,002;10.0;0.864132475008;;;;;;
1,008,333,333;0.992637937146;10.0;0.893395295343;;;;;;
1,008,333,333;10,259,115,293;1,008,333,333;0.91164249314;;;;;;
1,016,666,667;109,610,650,132;1,008,333,333;0.874991310151;;;;;;
1,016,666,667;0.990068230151;1,008,333,333;0.908125519696;;;;;;
1,016,666,667;10,183,955,363;1,016,666,667;0.944664837319;;;;;;
10.25;112,151,226,406;1,016,666,667;0.891467263601;;;;;;
10.25;0.992615784499;1,016,666,667;0.959469540958;;;;;;
10.25;104,325,999,025;10.25;0.951328890631;;;;;;
1,033,333,333;109,356,478,526;10.25;0.885280091209;;;;;;
1,033,333,333;0.991604146975;10.25;0.927219247597;;;;;;
1,033,333,333;106,094,552,339;1,033,333,333;0.888921991376;;;;;;
1,041,666,667;109,546,822,285;1,033,333,333;0.900602032729;;;;;;
1,041,666,667;0.989219045369;1,033,333,333;0.959469540958;;;;;;
1,041,666,667;104,361,140,595;1,041,666,667;0.981920815367;;;;;;
10.5;11,086,213,185;1,041,666,667;0.891216995954;;;;;;
10.5;0.986221053875;1,041,666,667;0.930389878848;;;;;;
10.5;104,385,524,542;10.5;0.94809878479;;;;;;
1,058,333,333;110,607,960,244;10.5;0.916341086996;;;;;;
1,058,333,333;100,002,215,265;10.5;0.944789829112;;;;;;
1,058,333,333;102,314,323,417;1,058,333,333;0.953822030576;;;;;;
1,066,666,667;108,965,532,963;1,058,333,333;0.894567801677;;;;;;
1,066,666,667;0.997452445652;1,058,333,333;0.951570161873;;;;;;
1,066,666,667;0.971226942827;1,066,666,667;102,584,084,673;;;;;;
10.75;105,786,678,216;1,066,666,667;0.922319703016;;;;;;
10.75;0.962169023782;1,066,666,667;0.932251070477;;;;;;
10.75;1.0;10.75;101,194,825,559;;;;;;
1,083,333,333;106,926,461,202;10.75;0.940964642743;;;;;;
1,083,333,333;0.994875354442;10.75;0.94698129483;;;;;;
1,083,333,333;103,265,297,341;1,083,333,333;0.929355004658;;;;;;
1,091,666,667;107,492,933,345;1,083,333,333;105,177,577,421;;;;;;
1,091,666,667;0.992741316163;1,083,333,333;0.959469540958;;;;;;
1,091,666,667;0.99992111076;1,091,666,667;102,883,575,069;;;;;;
11.0;106,015,774,597;1,091,666,667;0.913921833071;;;;;;
11.0;0.989684250945;1,091,666,667;0.966075022731;;;;;;
11.0;100,805,387,418;11.0;102,838,102,705;;;;;;
1,108,333,333;108,860,672,928;11.0;0.961027765805;;;;;;
1,108,333,333;0.985231568998;11.0;0.998325316092;;;;;;
1,108,333,333;102,282,050,546;1,108,333,333;106,102,704,822;;;;;;
1,116,666,667;105,611,151,637;1,108,333,333;0.946442723468;;;;;;
1,116,666,667;0.984219931474;1,108,333,333;0.969245653982;;;;;;
1,116,666,667;0.992907140193;1,116,666,667;0.909973165747;;;;;;
11.25;106,527,537,157;1,116,666,667;10,682,869,463;;;;;;
11.25;0.981834829868;1,116,666,667;0.983645604246;;;;;;
11.25;100,233,081,844;11.25;106,063,504,508;;;;;;
1,133,333,333;109,587,854,473;11.25;0.985484476454;;;;;;
1,133,333,333;0.993605269376;11.25;0.990425937007;;;;;;
1,133,333,333;0.99368168909;1,133,333,333;106,623,284,986;;;;;;
1,141,666,667;106,740,676,575;1,133,333,333;0.968438468918;;;;;;
1,141,666,667;0.992637937146;1,133,333,333;0.97110684561;;;;;;
1,141,666,667;1.0;1,141,666,667;10,035,750,686;;;;;;
11.5;106,904,805,325;1,141,666,667;0.974125106016;;;;;;
11.5;0.990068230151;1,141,666,667;0.985837069964;;;;;;
11.5;105,459,852,549;11.5;109,332,810,662;;;;;;
1,158,333,333;107,426,825,932;11.5;0.982356130862;;;;;;
1,158,333,333;0.992615784499;11.5;0.959469540958;;;;;;
1,158,333,333;105,572,449,009;1,158,333,333;101,412,779,302;;;;;;
1,166,666,667;108,095,878,545;1,158,333,333;0.965602102248;;;;;;
1,166,666,667;0.991604146975;1,158,333,333;1.0;;;;;;
1,166,666,667;105,572,449,009;1,166,666,667;108,987,847,903;;;;;;
11.75;107,540,804,231;1,166,666,667;0.989447047537;;;;;;
11.75;0.989219045369;1,166,666,667;1.0;;;;;;
11.75;107,718,953,498;11.75;109,285,770,286;;;;;;
1,183,333,333;104,858,894,866;11.75;100,240,535,017;;;;;;
1,183,333,333;0.986221053875;11.75;1.0;;;;;;
1,183,333,333;10,793,410,597;1,183,333,333;0.968021356173;;;;;;
1,191,666,667;107,774,459,743;1,183,333,333;109,459,819,679;;;;;;
1,191,666,667;100,002,215,265;1,183,333,333;1.0;;;;;;
1,191,666,667;10,474,052,612;1,191,666,667;106,468,051,744;;;;;;
12.0;107,765,341,479;1,191,666,667;0.996023525159;;;;;;
12.0;0.997452445652;1,191,666,667;1.0;;;;;;
12.0;104,858,859,979;12.0;108,094,080,753;;;;;;
1,208,333,333;107,641,105,134;12.0;102,045,242,829;;;;;;
1,208,333,333;1.0;12.0;1.0;;;;;;
1,208,333,333;105,626,954,302;1,208,333,333;10,656,370,051;;;;;;
1,216,666,667;103,410,230,692;1,208,333,333;0.9937155013;;;;;;
1,216,666,667;0.994875354442;1,208,333,333;1.0;;;;;;
1,216,666,667;104,644,424,682;1,216,666,667;10,888,122,305;;;;;;
12.25;107,341,342,208;1,216,666,667;100,717,433,922;;;;;;
12.25;0.992741316163;1,216,666,667;1.0;;;;;;
12.25;106,146,906,107;12.25;108,177,185,417;;;;;;
1,233,333,333;106,015,774,597;12.25;0.994480208;;;;;;
1,233,333,333;0.989684250945;12.25;1.0;;;;;;
1,233,333,333;104,257,867,409;1,233,333,333;10,659,506,076;;;;;;
1,241,666,667;106,331,494,483;1,233,333,333;0.996204274015;;;;;;
1,241,666,667;0.985231568998;1,233,333,333;1.0;;;;;;
1,241,666,667;105,971,198,256;1,241,666,667;107,529,596,237;;;;;;
12.5;107,389,213,094;1,241,666,667;0.991921916494;;;;;;
12.5;0.984219931474;1,241,666,667;1.0;;;;;;
12.5;104,268,625,032;12.5;105,541,356,331;;;;;;
1,258,333,333;106,619,859,579;12.5;100,828,663,988;;;;;;
1,258,333,333;0.981834829868;12.5;1.0;;;;;;
1,258,333,333;102,149,373,189;1,258,333,333;10,718,620,149;;;;;;
1,266,666,667;10,599,411,872;1,258,333,333;0.998706950489;;;;;;
1,266,666,667;0.993605269376;1,258,333,333;1.0;;;;;;
1,266,666,667;106,608,766,746;1,266,666,667;107,793,022,344;;;;;;
12.75;10,425,708,945;1,266,666,667;0.98574864786;;;;;;
12.75;0.992637937146;1,266,666,667;1.0;;;;;;
12.75;101,540,491,695;12.75;107,965,503,724;;;;;;
1,283,333,333;103,779,520,379;12.75;100,741,070,311;;;;;;
1,283,333,333;0.990068230151;12.75;1.0;;;;;;
1,283,333,333;0.988804899739;1,283,333,333;104,426,499,412;;;;;;
1,291,666,667;104,400,702,106;1,283,333,333;101,245,776,733;;;;;;
1,291,666,667;0.992615784499;1,283,333,333;1.0;;;;;;
1,291,666,667;102,361,656,961;1,291,666,667;104,355,938,848;;;;;;
13.0;101,494,255,494;1,291,666,667;0.996955076957;;;;;;
13.0;0.991604146975;1,291,666,667;1.0;;;;;;
13.0;103,368,570,527;13.0;100,842,022,736;;;;;;
1,308,333,333;101,249,202,152;13.0;0.966603172838;;;;;;
1,308,333,333;0.989219045369;13.0;1.0;;;;;;
